<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.22	18:00:00	17056.8	17125.4	17020.0	17122.0	23756	0	6
2024.04.22	19:00:00	17122.3	17166.8	17106.5	17154.0	17526	0	6
2024.04.22	20:00:00	17153.9	17294.5	17147.3	17277.0	19111	0	6
2024.04.22	21:00:00	17278.3	17327.9	17261.5	17290.8	19339	0	6
2024.04.22	22:00:00	17290.5	17298.0	17204.9	17231.8	22031	0	6
2024.04.22	23:00:00	17230.3	17235.4	17203.6	17223.3	4133	0	8
2024.04.23	01:00:00	17243.6	17244.8	17210.2	17218.3	2619	0	18
2024.04.23	02:00:00	17217.9	17221.9	17166.5	17202.4	3814	0	18
2024.04.23	03:00:00	17202.6	17217.7	17196.0	17211.8	4674	0	18
2024.04.23	04:00:00	17211.2	17212.9	17171.9	17185.7	7579	0	18
2024.04.23	05:00:00	17185.5	17209.5	17181.8	17204.2	5019	0	18
2024.04.23	06:00:00	17204.5	17216.2	17195.0	17211.7	3985	0	18
2024.04.23	07:00:00	17211.8	17222.0	17204.8	17210.9	2561	0	18
2024.04.23	08:00:00	17210.7	17222.0	17197.8	17216.7	4388	0	18
2024.04.23	09:00:00	17216.6	17233.9	17199.5	17231.5	4373	0	18
2024.04.23	10:00:00	17231.7	17249.5	17223.3	17244.0	9468	0	18
2024.04.23	11:00:00	17246.2	17281.1	17245.0	17263.2	8164	0	18
2024.04.23	12:00:00	17262.8	17283.8	17247.0	17255.3	6891	0	18
2024.04.23	13:00:00	17255.1	17296.5	17251.2	17290.9	5801	0	18
2024.04.23	14:00:00	17290.1	17309.3	17265.3	17271.0	7079	0	18
2024.04.23	15:00:00	17271.2	17306.6	17240.5	17301.8	8648	0	18
2024.04.23	16:00:00	17302.2	17407.8	17292.3	17380.3	25403	0	6
2024.04.23	17:00:00	17381.9	17478.8	17356.3	17472.8	34585	0	6
2024.04.23	18:00:00	17472.5	17486.9	17421.5	17443.5	24923	0	6
2024.04.23	19:00:00	17445.0	17494.8	17444.4	17474.5	20216	0	6
2024.04.23	20:00:00	17474.0	17520.0	17451.5	17516.8	18945	0	6
2024.04.23	21:00:00	17516.5	17536.3	17500.8	17525.5	15403	0	6
2024.04.23	22:00:00	17525.4	17528.8	17472.4	17488.4	19303	0	6
2024.04.23	23:00:00	17487.9	17545.4	17472.4	17538.3	9506	0	6
2024.04.24	01:00:00	17558.8	17562.3	17544.2	17558.6	3387	0	18
2024.04.24	02:00:00	17558.8	17596.9	17551.7	17579.6	4217	0	18
2024.04.24	03:00:00	17579.8	17598.9	17566.8	17594.4	4743	0	18
2024.04.24	04:00:00	17594.5	17610.6	17588.2	17606.4	5040	0	18
2024.04.24	05:00:00	17606.5	17617.1	17602.0	17608.0	3516	0	18
2024.04.24	06:00:00	17608.1	17625.0	17607.1	17612.7	3268	0	18
2024.04.24	07:00:00	17612.6	17613.3	17604.6	17607.7	1813	0	18
2024.04.24	08:00:00	17608.1	17626.5	17606.0	17620.9	2674	0	18
2024.04.24	09:00:00	17620.5	17623.9	17599.3	17610.9	4206	0	18
2024.04.24	10:00:00	17611.0	17619.0	17590.4	17607.3	7540	0	18
2024.04.24	11:00:00	17607.1	17607.5	17570.6	17575.8	6746	0	18
2024.04.24	12:00:00	17575.9	17588.6	17547.1	17560.9	6377	0	18
2024.04.24	13:00:00	17560.5	17591.0	17555.1	17574.9	5969	0	18
2024.04.24	14:00:00	17575.6	17610.1	17572.0	17604.1	6918	0	18
2024.04.24	15:00:00	17604.3	17633.6	17576.7	17585.2	9489	0	18
2024.04.24	16:00:00	17584.4	17675.0	17568.2	17616.0	28388	0	6
2024.04.24	17:00:00	17617.0	17655.6	17557.7	17573.5	31219	0	6
2024.04.24	18:00:00	17573.2	17580.2	17482.7	17487.2	26093	0	6
2024.04.24	19:00:00	17486.2	17510.5	17447.2	17502.2	22343	0	6
2024.04.24	20:00:00	17501.7	17584.5	17488.1	17578.0	18999	0	6
2024.04.24	21:00:00	17578.6	17582.1	17490.2	17493.2	21927	0	6
2024.04.24	22:00:00	17492.2	17567.0	17486.2	17538.7	20956	0	6
2024.04.24	23:00:00	17538.5	17555.3	17362.0	17384.7	14227	0	6
2024.04.25	01:00:00	17336.0	17366.8	17334.3	17346.9	4740	0	18
2024.04.25	02:00:00	17347.3	17362.5	17327.0	17343.3	3131	0	18
2024.04.25	03:00:00	17343.4	17374.1	17338.1	17368.4	4361	0	18
2024.04.25	04:00:00	17368.5	17371.4	17340.0	17341.4	4441	0	18
2024.04.25	05:00:00	17341.5	17353.4	17336.5	17344.7	3751	0	18
2024.04.25	06:00:00	17344.6	17346.0	17336.7	17340.0	2011	0	18
2024.04.25	07:00:00	17339.4	17341.5	17328.2	17333.5	1566	0	18
2024.04.25	08:00:00	17333.4	17334.7	17294.7	17302.1	3961	0	18
2024.04.25	09:00:00	17302.0	17339.0	17287.9	17334.0	5163	0	18
2024.04.25	10:00:00	17333.5	17343.9	17313.2	17332.5	9026	0	18
2024.04.25	11:00:00	17332.4	17388.9	17331.5	17376.0	7774	0	18
2024.04.25	12:00:00	17375.4	17404.5	17371.1	17396.1	5510	0	18
2024.04.25	13:00:00	17396.0	17400.9	17354.5	17363.4	7052	0	18
2024.04.25	14:00:00	17363.5	17382.6	17341.5	17380.6	7552	0	18
2024.04.25	15:00:00	17379.3	17394.0	17248.2	17259.2	17643	0	18
2024.04.25	16:00:00	17260.2	17271.5	17188.1	17236.3	35691	0	6
2024.04.25	17:00:00	17236.9	17326.7	17209.2	17232.6	41477	0	6
2024.04.25	18:00:00	17232.8	17303.8	17229.5	17298.8	30956	0	6
2024.04.25	19:00:00	17298.3	17391.8	17282.1	17379.3	27664	0	6
2024.04.25	20:00:00	17379.8	17464.9	17348.8	17452.3	24673	0	6
2024.04.25	21:00:00	17452.8	17468.5	17377.6	17411.8	22928	0	6
2024.04.25	22:00:00	17412.0	17489.9	17409.4	17455.1	25089	0	6
2024.04.25	23:00:00	17455.0	17712.3	17434.0	17695.6	16871	0	18
2024.04.26	01:00:00	17666.1	17680.4	17640.4	17661.3	4673	0	18
2024.04.26	02:00:00	17660.4	17661.5	17631.6	17643.8	3683	0	18
2024.04.26	03:00:00	17644.1	17646.1	17627.6	17640.2	4819	0	18
2024.04.26	04:00:00	17640.7	17666.3	17633.1	17657.1	6161	0	18
2024.04.26	05:00:00	17657.0	17660.4	17636.4	17647.7	3683	0	18
2024.04.26	06:00:00	17647.8	17671.2	17646.2	17654.6	4222	0	18
2024.04.26	07:00:00	17654.7	17659.7	17644.5	17650.4	2624	0	18
2024.04.26	08:00:00	17650.2	17659.6	17640.5	17655.7	4111	0	18
2024.04.26	09:00:00	17655.6	17678.3	17646.1	17657.5	4625	0	18
2024.04.26	10:00:00	17657.3	17658.2	17620.0	17643.4	8503	0	18
2024.04.26	11:00:00	17643.6	17649.8	17612.5	17620.0	7226	0	18
2024.04.26	12:00:00	17620.1	17622.7	17597.3	17613.8	5903	0	18
2024.04.26	13:00:00	17614.5	17632.6	17600.8	17612.1	5036	0	18
2024.04.26	14:00:00	17612.0	17648.6	17612.0	17628.5	6965	0	18
2024.04.26	15:00:00	17628.7	17702.3	17578.7	17612.5	20124	0	18
2024.04.26	16:00:00	17613.2	17687.3	17553.0	17670.7	34965	0	6
2024.04.26	17:00:00	17670.2	17744.8	17654.0	17738.9	35636	0	6
2024.04.26	18:00:00	17739.2	17770.8	17699.3	17734.5	27848	0	6
2024.04.26	19:00:00	17734.7	17768.8	17713.3	17768.4	20132	0	6
2024.04.26	20:00:00	17768.5	17787.4	17748.4	17763.5	19149	0	6
2024.04.26	21:00:00	17763.8	17766.8	17723.0	17753.8	19594	0	6
2024.04.26	22:00:00	17753.5	17775.8	17722.9	17726.0	21227	0	6
2024.04.26	23:00:00	17726.1	17734.2	17716.8	17724.1	4182	0	18
2024.04.29	01:00:00	17753.9	17756.0	17739.9	17745.6	2731	0	18
2024.04.29	02:00:00	17745.9	17776.1	17740.4	17773.4	2854	0	18
2024.04.29	03:00:00	17773.2	17781.0	17761.2	17770.9	3731	0	18
2024.04.29	04:00:00	17771.0	17799.1	17764.8	17793.1	6390	0	18
2024.04.29	05:00:00	17793.5	17796.1	17780.7	17789.0	5398	0	18
2024.04.29	06:00:00	17789.1	17794.1	17785.2	17787.3	2691	0	18
2024.04.29	07:00:00	17787.2	17803.1	17783.7	17797.0	5642	0	18
2024.04.29	08:00:00	17796.6	17808.1	17790.0	17807.8	4508	0	18
2024.04.29	09:00:00	17808.2	17808.7	17775.5	17778.0	4219	0	18
2024.04.29	10:00:00	17778.5	17795.1	17769.0	17791.6	7538	0	18
2024.04.29	11:00:00	17791.7	17800.1	17774.8	17781.2	5485	0	18
2024.04.29	12:00:00	17781.1	17788.8	17753.1	17755.0	5399	0	18
2024.04.29	13:00:00	17754.8	17794.1	17753.0	17785.0	4868	0	18
2024.04.29	14:00:00	17786.2	17806.8	17769.7	17799.6	5432	0	18
2024.04.29	15:00:00	17799.2	17815.1	17790.7	17808.6	6596	0	18
2024.04.29	16:00:00	17808.2	17835.3	17716.5	17753.2	28045	0	6
2024.04.29	17:00:00	17753.3	17802.2	17750.3	17772.3	35348	0	6
2024.04.29	18:00:00	17772.9	17780.3	17731.2	17778.3	29421	0	6
2024.04.29	19:00:00	17778.1	17803.6	17772.4	17786.5	23054	0	6
2024.04.29	20:00:00	17786.6	17821.3	17764.3	17806.8	21024	0	6
2024.04.29	21:00:00	17806.6	17806.6	17734.0	17781.9	23273	0	6
2024.04.29	22:00:00	17781.0	17804.0	17685.2	17799.0	27495	0	6
2024.04.29	23:00:00	17799.2	17825.2	17798.9	17806.9	4562	0	8
2024.04.30	01:00:00	17807.7	17808.2	17798.8	17802.9	1440	0	18
2024.04.30	02:00:00	17802.8	17806.6	17798.3	17802.9	1060	0	18
2024.04.30	03:00:00	17803.1	17807.3	17791.4	17798.9	2877	0	18
2024.04.30	04:00:00	17798.8	17810.7	17798.6	17804.8	2753	0	18
2024.04.30	05:00:00	17804.7	17813.8	17803.4	17804.3	1879	0	18
2024.04.30	06:00:00	17804.4	17807.4	17801.3	17805.1	1485	0	18
2024.04.30	07:00:00	17805.2	17805.7	17796.4	17798.8	1114	0	18
2024.04.30	08:00:00	17798.9	17799.7	17766.0	17784.8	3062	0	18
2024.04.30	09:00:00	17784.7	17804.1	17781.3	17793.4	3492	0	18
2024.04.30	10:00:00	17793.7	17801.6	17774.1	17792.5	5924	0	18
2024.04.30	11:00:00	17790.6	17798.2	17764.8	17764.8	4899	0	18
2024.04.30	12:00:00	17765.2	17781.3	17755.9	17767.3	5383	0	18
2024.04.30	13:00:00	17767.4	17789.6	17763.2	17785.3	4305	0	18
2024.04.30	14:00:00	17784.9	17788.1	17764.2	17769.1	5056	0	18
2024.04.30	15:00:00	17768.2	17780.8	17685.1	17720.1	13602	0	18
2024.04.30	16:00:00	17721.3	17781.0	17706.8	17764.3	24379	0	6
2024.04.30	17:00:00	17765.0	17788.7	17712.0	17732.2	32348	0	6
2024.04.30	18:00:00	17732.3	17734.2	17626.4	17658.0	30122	0	6
2024.04.30	19:00:00	17659.4	17669.8	17579.4	17602.1	21865	0	6
2024.04.30	20:00:00	17601.7	17634.2	17573.3	17626.1	18143	0	6
2024.04.30	21:00:00	17626.3	17642.2	17565.7	17579.1	18090	0	6
2024.04.30	22:00:00	17579.0	17605.8	17461.5	17461.5	25219	0	6
2024.04.30	23:00:00	17461.3	17527.4	17374.9	17410.9	15383	0	6
2024.05.01	01:00:00	17383.4	17400.9	17370.2	17392.9	4502	0	18
2024.05.01	02:00:00	17392.5	17409.3	17378.9	17405.4	3307	0	18
2024.05.01	03:00:00	17406.4	17414.6	17397.9	17411.5	3866	0	18
2024.05.01	04:00:00	17411.4	17416.4	17396.9	17409.0	2876	0	18
2024.05.01	05:00:00	17408.6	17419.0	17399.1	17413.5	1938	0	18
2024.05.01	06:00:00	17413.4	17425.3	17413.4	17424.0	1850	0	18
2024.05.01	07:00:00	17423.9	17426.5	17418.3	17425.3	1336	0	18
2024.05.01	08:00:00	17424.8	17425.5	17403.6	17405.5	1821	0	18
2024.05.01	09:00:00	17405.8	17414.4	17364.1	17383.4	3996	0	18
2024.05.01	10:00:00	17383.7	17396.1	17352.2	17365.3	4313	0	18
2024.05.01	11:00:00	17363.7	17386.9	17357.0	17372.2	4701	0	18
2024.05.01	12:00:00	17371.2	17372.8	17314.9	17333.6	5933	0	18
2024.05.01	13:00:00	17333.5	17358.5	17309.9	17357.5	5005	0	18
2024.05.01	14:00:00	17357.3	17370.4	17335.9	17344.0	4898	0	18
2024.05.01	15:00:00	17342.9	17413.0	17338.4	17396.0	10229	0	18
2024.05.01	16:00:00	17395.9	17415.6	17352.8	17373.7	25940	0	6
2024.05.01	17:00:00	17375.3	17403.8	17323.3	17385.6	33860	0	6
2024.05.01	18:00:00	17384.8	17390.3	17310.0	17322.9	24633	0	6
2024.05.01	19:00:00	17322.8	17368.0	17300.3	17334.0	20072	0	6
2024.05.01	20:00:00	17334.3	17375.4	17314.3	17369.0	16981	0	6
2024.05.01	21:00:00	17371.5	17651.7	17361.4	17649.8	53638	0	6
2024.05.01	22:00:00	17650.3	17693.1	17326.8	17333.3	50590	0	6
2024.05.01	23:00:00	17332.8	17389.6	17332.8	17378.6	9245	0	18
2024.05.02	01:00:00	17394.7	17413.7	17388.4	17402.4	3368	0	18
2024.05.02	02:00:00	17403.1	17434.3	17396.3	17430.7	2992	0	18
2024.05.02	03:00:00	17430.0	17444.1	17418.0	17438.9	4661	0	18
2024.05.02	04:00:00	17439.1	17448.2	17426.8	17441.2	5255	0	18
2024.05.02	05:00:00	17441.3	17461.4	17439.4	17456.0	4083	0	18
2024.05.02	06:00:00	17455.9	17460.2	17446.0	17450.4	2890	0	18
2024.05.02	07:00:00	17450.5	17454.3	17444.8	17453.4	1833	0	18
2024.05.02	08:00:00	17453.5	17461.2	17441.5	17442.4	3124	0	18
2024.05.02	09:00:00	17442.3	17455.7	17430.4	17437.9	5236	0	18
2024.05.02	10:00:00	17437.8	17488.4	17420.8	17471.4	8722	0	18
2024.05.02	11:00:00	17470.8	17500.3	17460.3	17460.9	7585	0	18
2024.05.02	12:00:00	17461.9	17490.3	17461.9	17488.3	5014	0	18
2024.05.02	13:00:00	17488.2	17506.0	17477.7	17496.3	5439	0	18
2024.05.02	14:00:00	17496.7	17514.7	17468.7	17472.7	6296	0	18
2024.05.02	15:00:00	17473.8	17520.5	17460.3	17478.0	11849	0	18
2024.05.02	16:00:00	17478.2	17503.1	17384.0	17400.5	28442	0	6
2024.05.02	17:00:00	17400.4	17439.4	17288.8	17430.0	39083	0	6
2024.05.02	18:00:00	17429.5	17471.8	17389.9	17462.5	23973	0	6
2024.05.02	19:00:00	17463.2	17467.1	17394.5	17433.8	19784	0	6
2024.05.02	20:00:00	17434.8	17518.5	17434.8	17498.3	18614	0	6
2024.05.02	21:00:00	17498.0	17574.4	17490.5	17567.3	19123	0	6
2024.05.02	22:00:00	17567.9	17588.8	17514.8	17551.4	25231	0	6
2024.05.02	23:00:00	17550.3	17657.5	17537.6	17643.3	12912	0	18
2024.05.03	01:00:00	17636.7	17708.8	17625.0	17649.9	5060	0	18
2024.05.03	02:00:00	17650.1	17664.4	17642.7	17656.9	2049	0	18
2024.05.03	03:00:00	17656.4	17674.5	17641.1	17665.9	3000	0	18
2024.05.03	04:00:00	17666.2	17689.5	17664.2	17674.0	3254	0	18
2024.05.03	05:00:00	17674.4	17676.2	17661.5	17663.5	2214	0	18
2024.05.03	06:00:00	17663.4	17671.6	17660.8	17665.5	1768	0	18
2024.05.03	07:00:00	17665.6	17669.0	17651.1	17654.0	1389	0	18
2024.05.03	08:00:00	17654.2	17663.5	17648.3	17658.5	1966	0	18
2024.05.03	09:00:00	17659.4	17659.4	17634.8	17636.5	3484	0	18
2024.05.03	10:00:00	17637.1	17649.1	17622.1	17649.1	5244	0	18
2024.05.03	11:00:00	17648.0	17671.0	17644.2	17663.1	4288	0	18
2024.05.03	12:00:00	17664.1	17666.4	17646.6	17662.9	3187	0	18
2024.05.03	13:00:00	17663.0	17681.4	17655.0	17656.2	3869	0	18
2024.05.03	14:00:00	17656.1	17675.1	17643.3	17650.3	4309	0	18
2024.05.03	15:00:00	17650.1	17864.9	17649.7	17826.4	19944	0	18
2024.05.03	16:00:00	17825.0	17921.0	17818.3	17902.8	31324	0	6
2024.05.03	17:00:00	17925.1	17950.1	17796.7	17828.6	50078	0	6
2024.05.03	18:00:00	17828.5	17907.5	17797.8	17889.2	28893	0	6
2024.05.03	19:00:00	17891.5	17909.7	17864.6	17874.7	17799	0	6
2024.05.03	20:00:00	17875.0	17906.8	17869.7	17889.2	15180	0	6
2024.05.03	21:00:00	17888.5	17930.2	17888.5	17911.5	13194	0	6
2024.05.03	22:00:00	17911.6	17926.7	17891.0	17904.5	17269	0	6
2024.05.03	23:00:00	17904.2	17930.1	17903.0	17926.5	4153	0	8
2024.05.06	01:00:00	17939.1	17949.8	17928.1	17933.8	2806	0	18
2024.05.06	02:00:00	17934.2	17935.8	17902.9	17906.7	2597	0	18
2024.05.06	03:00:00	17906.8	17915.9	17897.3	17908.4	3025	0	18
2024.05.06	04:00:00	17908.3	17913.8	17901.7	17913.4	3747	0	18
2024.05.06	05:00:00	17913.8	17916.2	17906.3	17907.8	2672	0	18
2024.05.06	06:00:00	17907.4	17909.6	17900.5	17907.5	1802	0	18
2024.05.06	07:00:00	17907.7	17908.2	17892.5	17896.8	1288	0	18
2024.05.06	08:00:00	17896.7	17901.0	17886.2	17897.4	2927	0	18
2024.05.06	09:00:00	17898.4	17924.8	17897.7	17920.3	3191	0	18
2024.05.06	10:00:00	17920.8	17930.8	17902.5	17902.9	4952	0	18
2024.05.06	11:00:00	17904.4	17938.4	17902.4	17930.3	4270	0	18
2024.05.06	12:00:00	17930.7	17947.3	17926.8	17945.7	3667	0	18
2024.05.06	13:00:00	17945.5	17961.6	17943.3	17954.1	4339	0	18
2024.05.06	14:00:00	17954.3	17954.3	17939.2	17944.5	3997	0	18
2024.05.06	15:00:00	17944.9	17974.6	17939.7	17961.3	5137	0	18
2024.05.06	16:00:00	17961.7	18011.5	17944.9	18011.3	23081	0	6
2024.05.06	17:00:00	18011.6	18018.8	17981.5	17999.8	25068	0	6
2024.05.06	18:00:00	18000.5	18023.1	17980.6	18013.1	18370	0	6
2024.05.06	19:00:00	18013.5	18020.9	17969.8	18019.3	16428	0	6
2024.05.06	20:00:00	18019.4	18033.8	17995.8	18030.4	14445	0	6
2024.05.06	21:00:00	18030.3	18055.6	18025.8	18047.5	14683	0	6
2024.05.06	22:00:00	18047.4	18100.1	18031.8	18099.9	18035	0	6
2024.05.06	23:00:00	18099.5	18103.4	18081.3	18086.8	4319	0	8
2024.05.07	01:00:00	18079.5	18093.4	18077.2	18092.6	1549	0	18
2024.05.07	02:00:00	18092.4	18097.2	18080.4	18084.7	1551	0	18
2024.05.07	03:00:00	18085.8	18088.4	18071.9	18078.3	2502	0	18
2024.05.07	04:00:00	18078.2	18083.8	18069.7	18082.2	2632	0	18
2024.05.07	05:00:00	18081.4	18086.8	18077.4	18079.7	2006	0	18
2024.05.07	06:00:00	18079.6	18088.9	18078.0	18088.7	1626	0	18
2024.05.07	07:00:00	18088.6	18090.8	18080.8	18084.8	1708	0	18
2024.05.07	08:00:00	18085.0	18088.2	18079.1	18080.6	1790	0	18
2024.05.07	09:00:00	18080.7	18088.7	18079.3	18086.4	2456	0	18
2024.05.07	10:00:00	18086.6	18096.7	18063.8	18064.8	5119	0	18
2024.05.07	11:00:00	18064.9	18095.6	18055.5	18095.4	4333	0	18
2024.05.07	12:00:00	18095.3	18099.2	18065.0	18074.4	4074	0	18
2024.05.07	13:00:00	18074.6	18082.8	18066.2	18081.2	3809	0	18
2024.05.07	14:00:00	18081.6	18085.2	18051.7	18065.4	4950	0	18
2024.05.07	15:00:00	18066.1	18095.7	18060.7	18092.7	4405	0	18
2024.05.07	16:00:00	18092.9	18136.4	18088.9	18093.9	22648	0	6
2024.05.07	17:00:00	18094.4	18151.8	18082.5	18150.8	31062	0	6
2024.05.07	18:00:00	18150.9	18162.4	18134.9	18153.3	22016	0	6
2024.05.07	19:00:00	18153.2	18164.0	18131.5	18142.5	19100	0	6
2024.05.07	20:00:00	18142.8	18167.6	18086.1	18096.3	20440	0	6
2024.05.07	21:00:00	18097.5	18116.1	18069.3	18096.9	23594	0	6
2024.05.07	22:00:00	18096.8	18122.9	18083.5	18099.6	23620	0	6
2024.05.07	23:00:00	18099.0	18118.0	18095.8	18100.3	3917	0	6
2024.05.08	01:00:00	18093.0	18106.7	18083.6	18105.8	2193	0	18
2024.05.08	02:00:00	18105.7	18111.2	18099.3	18106.7	1505	0	18
2024.05.08	03:00:00	18107.3	18114.8	18103.8	18111.4	2642	0	18
2024.05.08	04:00:00	18111.5	18117.8	18105.3	18107.2	3041	0	18
2024.05.08	05:00:00	18107.0	18111.3	18097.4	18104.0	2590	0	18
2024.05.08	06:00:00	18103.9	18105.8	18094.9	18097.3	2047	0	18
2024.05.08	07:00:00	18097.2	18098.7	18088.3	18088.8	1538	0	18
2024.05.08	08:00:00	18088.5	18099.0	18083.8	18097.3	2290	0	18
2024.05.08	09:00:00	18097.4	18105.3	18087.0	18099.8	2814	0	18
2024.05.08	10:00:00	18099.7	18115.9	18097.4	18103.9	5725	0	18
2024.05.08	11:00:00	18103.5	18118.9	18093.3	18095.0	4827	0	18
2024.05.08	12:00:00	18094.9	18105.3	18090.8	18096.4	3750	0	18
2024.05.08	13:00:00	18096.5	18102.4	18082.7	18084.0	3850	0	18
2024.05.08	14:00:00	18085.4	18087.4	18050.0	18055.3	6068	0	18
2024.05.08	15:00:00	18055.2	18055.2	17975.1	17994.8	8736	0	18
2024.05.08	16:00:00	17994.7	18077.0	17981.8	18070.5	21536	0	6
2024.05.08	17:00:00	18070.4	18144.8	18054.1	18121.0	25975	0	6
2024.05.08	18:00:00	18121.1	18137.5	18067.0	18077.0	22313	0	6
2024.05.08	19:00:00	18076.9	18093.5	18057.6	18070.5	16383	0	6
2024.05.08	20:00:00	18070.7	18082.9	18041.5	18081.3	16969	0	6
2024.05.08	21:00:00	18081.0	18096.3	18071.0	18075.0	14831	0	6
2024.05.08	22:00:00	18074.8	18106.6	18057.8	18090.0	17811	0	6
2024.05.08	23:00:00	18089.6	18089.8	18059.8	18070.5	4360	0	6
2024.05.09	01:00:00	18063.7	18080.0	18061.6	18072.3	1464	0	18
2024.05.09	02:00:00	18072.5	18074.0	18064.6	18066.0	1012	0	18
2024.05.09	03:00:00	18067.2	18074.7	18057.7	18070.6	2413	0	18
2024.05.09	04:00:00	18070.7	18080.7	18061.0	18078.3	2975	0	18
2024.05.09	05:00:00	18078.7	18079.3	18065.1	18068.6	1788	0	18
2024.05.09	06:00:00	18069.2	18071.6	18062.1	18063.7	1547	0	18
2024.05.09	07:00:00	18063.6	18065.2	18053.6	18053.6	1044	0	18
2024.05.09	08:00:00	18054.0	18059.6	18048.7	18053.7	1876	0	18
2024.05.09	09:00:00	18053.6	18054.5	18042.6	18042.6	2322	0	18
2024.05.09	10:00:00	18042.4	18066.1	18024.2	18029.8	5236	0	18
2024.05.09	11:00:00	18030.5	18047.7	18026.6	18028.8	3924	0	18
2024.05.09	12:00:00	18027.8	18034.2	18008.6	18034.1	3394	0	18
2024.05.09	13:00:00	18034.2	18059.0	18032.6	18039.7	3719	0	18
2024.05.09	14:00:00	18039.9	18068.6	18030.6	18061.1	5403	0	18
2024.05.09	15:00:00	18060.7	18104.5	18045.1	18095.1	9388	0	18
2024.05.09	16:00:00	18094.9	18114.3	18012.9	18061.4	22971	0	6
2024.05.09	17:00:00	18061.8	18126.0	18033.5	18115.2	32269	0	6
2024.05.09	18:00:00	18115.3	18141.7	18075.5	18083.0	23079	0	6
2024.05.09	19:00:00	18082.9	18125.0	18074.4	18118.2	18599	0	6
2024.05.09	20:00:00	18117.8	18136.4	18092.8	18111.0	19504	0	6
2024.05.09	21:00:00	18110.5	18143.0	18095.0	18136.3	16736	0	6
2024.05.09	22:00:00	18135.9	18138.7	18099.8	18120.0	21167	0	6
2024.05.09	23:00:00	18119.9	18143.7	18115.3	18125.8	3791	0	6
2024.05.10	01:00:00	18121.5	18139.0	18121.5	18134.7	1531	0	18
2024.05.10	02:00:00	18134.8	18145.5	18132.0	18133.2	1409	0	18
2024.05.10	03:00:00	18134.3	18135.7	18125.4	18133.1	2346	0	18
2024.05.10	04:00:00	18133.0	18136.1	18119.8	18120.3	3591	0	18
2024.05.10	05:00:00	18119.7	18124.3	18116.9	18120.5	2841	0	18
2024.05.10	06:00:00	18120.3	18124.0	18115.5	18118.8	1783	0	18
2024.05.10	07:00:00	18119.0	18130.6	18117.3	18129.6	1458	0	18
2024.05.10	08:00:00	18129.5	18137.6	18126.8	18129.7	2698	0	18
2024.05.10	09:00:00	18129.3	18157.2	18123.7	18155.8	3163	0	18
2024.05.10	10:00:00	18156.6	18179.6	18145.0	18146.6	6029	0	18
2024.05.10	11:00:00	18147.7	18193.1	18133.1	18193.1	5080	0	18
2024.05.10	12:00:00	18193.0	18207.8	18188.8	18203.3	5186	0	18
2024.05.10	13:00:00	18204.1	18205.3	18187.7	18192.0	3708	0	18
2024.05.10	14:00:00	18192.1	18203.5	18180.1	18187.1	4233	0	18
2024.05.10	15:00:00	18186.5	18203.6	18151.8	18154.2	6292	0	18
2024.05.10	16:00:00	18154.6	18249.7	18149.6	18231.3	21166	0	6
2024.05.10	17:00:00	18225.0	18229.3	18094.8	18125.0	31903	0	6
2024.05.10	18:00:00	18125.8	18149.0	18099.5	18142.6	21723	0	6
2024.05.10	19:00:00	18143.3	18159.4	18115.0	18151.3	15428	0	6
2024.05.10	20:00:00	18150.9	18159.9	18113.8	18158.0	15423	0	6
2024.05.10	21:00:00	18157.6	18172.9	18138.8	18166.4	15266	0	6
2024.05.10	22:00:00	18166.0	18180.5	18151.5	18164.5	17957	0	6
2024.05.10	23:00:00	18164.4	18164.5	18149.0	18153.9	3100	0	6
2024.05.13	01:00:00	18146.2	18159.4	18139.2	18157.2	2483	0	18
2024.05.13	02:00:00	18157.5	18164.8	18151.1	18155.7	2250	0	18
2024.05.13	03:00:00	18156.1	18168.8	18148.3	18168.0	2433	0	18
2024.05.13	04:00:00	18168.4	18173.2	18163.3	18170.0	2745	0	18
2024.05.13	05:00:00	18169.9	18171.9	18165.0	18166.1	1824	0	18
2024.05.13	06:00:00	18166.2	18189.3	18162.5	18188.3	2367	0	18
2024.05.13	07:00:00	18187.9	18197.1	18184.6	18196.3	1732	0	18
2024.05.13	08:00:00	18196.4	18208.0	18194.9	18207.0	2339	0	18
2024.05.13	09:00:00	18207.1	18210.4	18199.5	18200.0	1999	0	18
2024.05.13	10:00:00	18200.5	18207.8	18188.7	18201.0	3886	0	18
2024.05.13	11:00:00	18199.8	18205.8	18184.2	18188.9	3978	0	18
2024.05.13	12:00:00	18188.8	18212.1	18186.5	18199.3	3018	0	18
2024.05.13	13:00:00	18199.2	18214.1	18195.7	18214.0	2478	0	18
2024.05.13	14:00:00	18213.2	18230.8	18207.5	18228.3	3377	0	18
2024.05.13	15:00:00	18226.3	18238.6	18207.4	18235.5	4003	0	18
2024.05.13	16:00:00	18235.1	18246.0	18162.4	18196.0	22908	0	6
2024.05.13	17:00:00	18197.0	18221.4	18188.0	18203.6	27890	0	6
2024.05.13	18:00:00	18204.1	18218.4	18168.8	18203.6	22402	0	6
2024.05.13	19:00:00	18203.1	18219.3	18202.3	18204.0	15204	0	6
2024.05.13	20:00:00	18204.3	18206.4	18144.9	18194.0	21182	0	6
